,section,gender,ageGroup,educationLvl,economicSituation,nationality,residence,leg_count,leg_0_activity,leg_0_distance,leg_0_mode,leg_0_departure,leg_0_arrival,leg_0_x,leg_0_y,leg_1_activity,leg_1_distance,leg_1_mode,leg_1_departure,leg_1_arrival,leg_1_x,leg_1_y,leg_2_activity,leg_2_distance,leg_2_mode,leg_2_departure,leg_2_arrival,leg_2_x,leg_2_y,leg_3_activity,leg_3_distance,leg_3_mode,leg_3_departure,leg_3_arrival,leg_3_x,leg_3_y,leg_4_activity,leg_4_distance,leg_4_mode,leg_4_departure,leg_4_arrival,leg_4_x,leg_4_y,leg_5_activity,leg_5_distance,leg_5_mode,leg_5_departure,leg_5_arrival,leg_5_x,leg_5_y,leg_6_activity,leg_6_distance,leg_6_mode,leg_6_departure,leg_6_arrival,leg_6_x,leg_6_y,leg_7_activity,leg_7_distance,leg_7_mode,leg_7_departure,leg_7_arrival,leg_7_x,leg_7_y,leg_8_activity,leg_8_distance,leg_8_mode,leg_8_departure,leg_8_arrival,leg_8_x,leg_8_y,leg_9_activity,leg_9_distance,leg_9_mode,leg_9_departure,leg_9_arrival,leg_9_x,leg_9_y,leg_10_activity,leg_10_distance,leg_10_mode,leg_10_departure,leg_10_arrival,leg_10_x,leg_10_y,leg_11_activity,leg_11_distance,leg_11_mode,leg_11_departure,leg_11_arrival,leg_11_x,leg_11_y,leg_12_activity,leg_12_distance,leg_12_mode,leg_12_departure,leg_12_arrival,leg_12_x,leg_12_y,leg_13_activity,leg_13_distance,leg_13_mode,leg_13_departure,leg_13_arrival,leg_13_x,leg_13_y,leg_14_activity,leg_14_distance,leg_14_mode,leg_14_departure,leg_14_arrival,leg_14_x,leg_14_y,leg_15_activity,leg_15_distance,leg_15_mode,leg_15_departure,leg_15_arrival,leg_15_x,leg_15_y,leg_16_activity,leg_16_distance,leg_16_mode,leg_16_departure,leg_16_arrival,leg_16_x,leg_16_y
1396,131725009,Male,35-39,No education,Worker 2 sec,Portuguese,Live in Portugal,4,groceries,15369.0,car,10:00:00,10:30:00,-38742.210231381054,167689.3661361399,home,14646.0,car,14:00:00,14:30:00,-37738.9465065701,151197.1783292055,groceries,22222.0,car,18:00:00,19:00:00,-41708.56236045396,165372.81322973434,home,22222.0,car,22:30:00,23:00:00,-37738.9465065701,151197.1783292055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397,131704014,Female,20-24,Highschool,Worker 3 sec,Portuguese,Live abroad,2,leasure_other,20908.5,pt,13:00:00,13:30:00,-53053.32314528643,142999.02774812334,home,20908.5,pt,15:30:00,16:00:00,-43188.10438381323,160967.55275379866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1398,131202003,Female,35-39,2 Basic,Reformed,Portuguese,Live in Portugal,2,work,7844.0,car,08:00:00,08:06:00,-32435.4774266859,168999.19954421982,home,7698.0,car,19:30:00,19:36:00,-38780.003575439805,164370.88564830742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1399,011321011,Female,75+,1 Basic,Worker 2 sec,Portuguese,Live in Portugal,2,groceries,10371.0,car,10:00:00,10:20:00,-33905.178338830236,144991.33763106176,home,9550.0,car,11:30:00,11:50:00,-28429.35882839989,130124.88739171122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1400,131216002,Male,60-64,Undergradute+,Inactive,Portuguese,Live in Portugal,4,take_someone_somewhere,10887.0,car,07:45:00,08:20:00,-39437.349490118824,176104.86836247233,work,3642.0,car,08:20:00,08:30:00,-49591.75976777614,179308.8237463163,take_someone_somewhere,13538.0,car,20:00:00,20:25:00,-53434.114769845204,177757.04263373805,home,2372.0,car,20:30:00,20:40:00,-44262.23813684057,166954.8033290121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401,130812042,Male,25-29,3 Basic,Worker 2 sec,Portuguese,Live in Portugal,2,work,4405.5,car,07:30:00,07:40:00,-37814.96789747617,166492.58654550748,home,4405.5,car,17:30:00,18:00:00,-48015.63330096481,171724.77009309072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1402,130412004,Male,55-59,No education,Unemployed new,Portuguese,Live in Portugal,4,work,3642.0,car,05:30:00,05:35:00,-38523.72768619162,169338.20573403698,home,3709.0,car,12:15:00,12:20:00,-34226.43538330521,169000.26383661682,work,3642.0,car,14:00:00,14:07:00,-37692.78268995522,168184.69426781582,home,3709.0,car,18:15:00,18:25:00,-34226.43538330521,169000.26383661682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1403,131704004,Female,35-39,No education,Inactive,Portuguese,Live in Portugal,2,work,1323.0,car,06:40:00,06:55:00,-42881.98395526266,163423.95530158526,home,1323.0,car,17:10:00,17:25:00,-42536.653071375,162563.09867640946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1404,131503028,Female,60-64,Undergradute+,Worker 3 sec,Portuguese,Live abroad,4,work,1981.0,car,07:40:00,07:58:00,-31906.23751259975,169838.0550415692,home,2371.0,car,17:10:00,17:25:00,-35252.030648767875,170926.76525183872,visit_friend_family,1917.0,car,19:00:00,19:10:00,-33386.46981434052,172339.39398782107,home,1612.0,car,19:10:00,19:20:00,-35252.030648767875,170926.76525183872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,131216005,Female,40-44,1 Basic,Inactive,Portuguese,Live in Portugal,2,work,14249.0,car,04:00:00,04:20:00,-38125.86646148402,154025.19680322416,home,13974.0,car,20:00:00,20:20:00,-44589.831504027774,167369.88398070564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1406,131217032,Female,30-34,Highschool,Worker 3 sec,Portuguese,Live in Portugal,2,work,4935.0,car,13:45:00,13:53:00,-45309.86194016625,164449.03149823975,home,4928.0,car,22:00:00,22:08:00,-41003.77435767929,163970.40290213318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1407,011301001,Female,30-34,3 Basic,Worker 2 sec,Portuguese,Live in Portugal,4,work,13383.0,car,08:10:00,08:30:00,-37814.96789747617,166492.58654550748,home,15192.0,car,12:30:00,12:45:00,-22491.108187011443,137827.03207423544,work,13383.0,car,14:00:00,14:15:00,-37814.96789747617,166492.58654550748,home,15192.0,car,20:30:00,20:45:00,-22491.108187011443,137827.03207423544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1408,130413006,Female,45-49,Highschool,Reformed,Portuguese,Live abroad,2,work,2055.0,car,09:30:00,10:00:00,-28895.942686988987,163175.18295812752,home,2174.0,car,18:30:00,19:00:00,-30773.905419041785,162765.69464103293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1409,131313013,Female,40-44,1 Basic,Reformed,Portuguese,Live abroad,4,take_someone_somewhere,10324.0,pt,07:40:00,07:55:00,-42400.356196632194,196171.30438164235,take_someone_somewhere,526.0,pt,08:25:00,08:28:00,-42134.59095775438,186041.9225507253,work,17867.0,pt,08:30:00,08:50:00,-39867.05762823954,182238.78767264966,home,13664.0,pt,18:30:00,18:50:00,-52557.82945976455,192646.30781655308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1410,131702002,Male,25-29,Undergradute+,Worker 3 sec,Portuguese,Live in Portugal,7,work,2703.0,car,08:00:00,08:10:00,-37560.72891052058,161331.6513634281,home,2213.0,car,12:00:00,12:10:00,-34665.27256065789,158953.4391616666,take_someone_somewhere,2703.0,car,13:00:00,13:10:00,-37009.52951636144,159205.8739776544,work,2180.5,car,13:10:00,13:15:00,-39792.70592880374,160887.78516811022,home,2213.0,car,19:30:00,19:45:00,-34665.27256065789,158953.4391616666,workout,2887.0,car,19:50:00,20:00:00,-35343.76086617266,161124.71880727305,home,2781.0,car,21:10:00,21:20:00,-34665.27256065789,158953.4391616666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411,131810013,Female,75+,Undergradute+,Students,Portuguese,Live in Portugal,5,leasure_other,1800.0,car,15:30:00,15:40:00,-34135.58804183655,186398.01596028398,leasure_other,4240.0,car,17:00:00,17:13:00,-32642.595254050248,185071.54329520892,home,4926.0,pt,18:00:00,18:24:00,-35855.03637073954,185866.62944942038,take_someone_somewhere,2448.0,car,18:25:00,18:33:00,-34152.58822142823,188331.8626148139,home,2509.0,car,18:35:00,18:43:00,-35855.03637073954,185866.62944942038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412,131616001,Female,55-59,1 Basic,Inactive,Portuguese,Live in Portugal,2,home,1680.0,car,17:00:00,17:10:00,-50224.4465769763,183917.22523018584,work,1680.0,car,01:10:00,01:20:00,-50133.90594395524,185452.98583936278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1413,011906004,Male,45-49,No education,Students,Portuguese,Live in Portugal,2,work,6304.0,car,07:00:00,07:10:00,-15206.958631589778,128767.27477173852,home,6371.0,car,18:00:00,18:10:00,-17627.57664647753,134514.0940967138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414,010704001,Female,75+,No education,Reformed,Portuguese,Live abroad,2,home,2222.0,car,09:30:00,09:52:13,-40996.473118190675,146057.9031742556,leasure_sport_or_culural,2222.0,car,12:46:13,13:08:26,-39639.45973760303,144005.8918629817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415,130811021,Male,55-59,1 Basic,Worker 3 sec,Portuguese,Live in Portugal,6,work,7831.0,car,08:20:00,08:30:00,-33257.77271652272,168766.25530954794,home,8919.0,car,12:30:00,12:40:00,-42251.88810940993,171502.60252710673,work,7831.0,car,13:25:00,13:35:00,-41416.19102975702,161738.7232351677,home,8919.0,car,18:00:00,18:10:00,-42251.88810940993,171502.60252710673,take_someone_somewhere,7831.0,car,18:20:00,18:30:00,-38508.10887299918,179376.7961905829,home,8919.0,car,19:45:00,19:55:00,-42251.88810940993,171502.60252710673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1416,010935013,Male,35-39,Highschool,Students,Portuguese,Live in Portugal,2,school,2893.0,car,07:45:00,07:55:00,-38934.04759898596,167982.89566757286,home,2852.0,car,15:00:00,15:10:00,-37150.61503950633,137193.60532299505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1417,130814034,Female,70-74,Highschool,Inactive,Portuguese,Live in Portugal,2,eat_out,1997.0,car,10:00:00,10:05:00,-41952.31523238707,169554.48769014154,home,1976.0,car,11:30:00,11:35:00,-41651.865841376704,168369.98986445376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1418,130413024,Female,35-39,1 Basic,Inactive,Portuguese,Live in Portugal,2,home,22222.0,car,18:00:00,19:00:00,-32676.33370736242,165904.45575382301,work,22222.0,car,03:00:00,04:00:00,-19950.081380779317,148000.70912686994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419,131617001,Male,30-34,Undergradute+,Worker 2 sec,Portuguese,Live in Portugal,2,visit_friend_family,1088.0,car,12:30:00,12:35:00,-46440.297071170215,182035.7138310795,home,869.0,car,18:00:00,18:05:00,-46114.69302433664,180890.46988179605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420,131217031,Female,75+,Highschool,Inactive,Portuguese,Live abroad,2,leasure_other,22222.0,car,08:30:00,11:00:00,-55024.234223780426,148221.1063942221,home,22222.0,car,15:30:00,16:20:00,-39469.91895349488,164401.47402873554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1421,131612001,Male,60-64,2 Basic,Worker 3 sec,Portuguese,Live in Portugal,2,groceries,397.0,car,16:30:00,16:35:00,-45091.5003386609,174385.73425114749,home,397.0,car,22:53:00,22:58:00,-44783.26743186775,189630.4782112409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1422,130408034,Male,45-49,3 Basic,Worker 3 sec,Portuguese,Live in Portugal,2,home,3364.0,car,00:20:00,00:32:00,-35726.42396129169,167760.70508609107,leasure_sport_or_culural,3522.0,car,20:30:00,20:42:00,-38700.35371596217,170296.3351487595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423,131729001,Male,55-59,Highschool,Reformed,Portuguese,Live abroad,4,work,2408.0,car,07:45:00,08:00:00,-33114.41610486502,154693.33510570825,home,2332.0,car,12:30:00,12:45:00,-34888.0425081953,152808.86136369847,work,2408.0,car,13:45:00,14:00:00,-35782.73338508522,154081.30431870764,home,2332.0,car,18:00:00,18:15:00,-34888.0425081953,152808.86136369847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424,010907003,Female,50-54,1 Basic,Worker 2 sec,Portuguese,Live in Portugal,6,eat_out,3787.0,car,11:25:00,11:50:00,-32923.24461218519,148013.73832448872,home,1815.0,car,13:00:00,13:30:00,-32726.061942871824,144806.87328804648,groceries,1025.0,car,13:30:00,13:40:00,-33905.178338830236,144991.33763106176,home,1025.0,car,14:00:00,14:10:00,-32726.061942871824,144806.87328804648,leasure_collective,1973.0,car,18:15:00,18:40:00,-33309.26737895387,147041.383355492,home,1973.0,car,21:00:00,21:25:00,-32726.061942871824,144806.87328804648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425,131727029,Male,65-69,2 Basic,Worker 3 sec,Portuguese,Live in Portugal,7,leasure_other,15026.0,car,09:00:00,09:10:01,-54446.85754133575,154866.07687183734,home,14506.0,car,12:00:00,12:09:40,-40525.108965527055,160373.61951974942,visit_friend_family,15026.0,car,15:00:00,15:10:01,-26213.295839149967,161178.64409082374,leasure_other,4154.86,car,15:10:00,15:15:00,-35689.20312232241,149160.7120837312,visit_friend_family,4264.0,car,17:00:00,17:05:00,-36654.36004525451,153223.0780586079,visit_friend_family,4264.0,car,17:10:00,17:25:00,-34118.18872287263,155771.80809743362,home,14506.0,car,18:15:00,18:30:00,-40525.108965527055,160373.61951974942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426,010706006,Female,60-64,Highschool,Worker 2 sec,Portuguese,Live in Portugal,2,work,8556.0,car,07:30:00,07:45:00,-37814.96789747617,166492.58654550748,home,7653.0,car,17:15:00,17:25:00,-42130.551236311796,148678.4883876368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1427,011910004,Female,20-24,1 Basic,Worker 2 sec,Portuguese,Live in Portugal,2,visit_friend_family,22222.0,car,15:00:00,16:00:00,-44198.119929095206,127314.29334312816,home,22222.0,car,18:30:00,19:30:00,-23737.721784415313,133680.01351579712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1428,131727040,Male,30-34,2 Basic,Worker 3 sec,Portuguese,Live in Portugal,2,home,17394.0,car,01:30:00,02:00:00,-39810.66117120537,160493.15935945764,visit_friend_family,17319.0,car,18:30:00,19:00:00,-34456.69064062234,177061.7262721012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1429,010926008,Male,50-54,2 Basic,Worker 3 sec,Portuguese,Live abroad,3,home,22222.0,car,00:00:00,00:40:00,-34950.54791051312,143085.7564019424,work,22222.0,car,10:00:00,10:40:00,-39114.32155045107,166284.11838528345,eat_out,4344.63,car,20:00:00,20:10:00,-38815.298644121445,144706.73224664008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1430,010702001,Male,50-54,1 Basic,Reformed,Portuguese,Live in Portugal,4,work,557.0,car,08:50:00,09:00:00,-43276.09957830754,148462.53164630468,home,557.0,car,12:00:00,13:20:00,-42317.03576724663,149076.72705259055,work,557.0,car,14:00:00,14:10:00,-42551.8903992916,148671.51909531557,home,557.0,car,18:00:00,18:10:00,-42317.03576724663,149076.72705259055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1431,131210004,Male,60-64,No education,Reformed,Portuguese,Live abroad,2,work,22222.0,car,05:00:00,06:00:00,-41576.193271645665,145187.88996271152,home,22222.0,car,14:00:00,15:00:00,-41229.89918069936,166737.41753899766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1432,010935011,Female,75+,1 Basic,Reformed,Portuguese,Live in Portugal,2,visit_friend_family,6070.0,car,11:00:00,11:55:00,-35711.43235469275,133950.51885275575,home,6070.0,car,21:00:00,21:50:00,-38077.069180520186,139724.2738215075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1433,131434002,Male,50-54,2 Basic,Worker 2 sec,Portuguese,Live abroad,2,work,14121.0,car,07:45:00,08:20:00,-37814.96789747617,166492.58654550748,home,14676.0,car,18:30:00,19:00:00,-19502.39910685295,187696.42455974303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1434,010917004,Female,75+,3 Basic,Worker 2 sec,Portuguese,Live abroad,2,leasure_sport_or_culural,2123.0,pt,12:09:00,12:19:00,-36385.57075666917,150380.84511923426,home,2545.0,pt,18:30:00,18:55:00,-37890.31788523662,147949.86202799564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1435,131727031,Female,75+,1 Basic,Worker 2 sec,Portuguese,Live in Portugal,2,groceries,4455.0,car,15:30:00,15:50:00,-41708.56236045396,165372.81322973434,home,4104.0,car,16:30:00,16:45:00,-39789.19870315097,161542.6145569802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1436,131628014,Female,25-29,Undergradute+,Reformed,Portuguese,Live in Portugal,4,eat_out,1247.0,car,13:00:00,13:15:00,-50720.78735945373,189645.55002280493,workout,18367.0,car,14:30:00,15:00:00,-44803.12865957575,203463.9743073002,visit_friend_family,17843.0,car,18:50:00,19:30:00,-62863.61926266992,201696.12526479145,home,2173.0,car,20:00:00,20:10:00,-51559.725604197425,187731.7955074727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1437,131503014,Female,70-74,2 Basic,Reformed,Portuguese,Live in Portugal,2,workout,1655.0,car,10:00:00,10:30:00,-36925.86109999114,171006.5945995988,home,1643.0,car,12:00:00,12:20:00,-35459.42562322057,171535.04325784635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1438,010702011,Male,30-34,Highschool,Reformed,Portuguese,Live abroad,2,work,4353.0,car,08:45:00,09:00:00,-46815.89646243107,147016.41571968218,home,4362.0,car,17:30:00,17:40:00,-42549.87448215076,148503.75400334422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1439,131628008,Male,20-24,1 Basic,Worker 1 sec,Portuguese,Live in Portugal,4,school,960.0,car,08:00:00,08:15:00,-52582.17497688763,190242.36528475353,home,960.0,car,12:30:00,12:45:00,-51952.32132563676,189030.2109890121,workout,2445.0,car,20:15:00,20:20:00,-53225.484049735984,187747.1259229459,home,2593.0,car,23:00:00,23:05:00,-51952.32132563676,189030.2109890121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1440,130415024,Female,75+,No education,Worker 2 sec,Portuguese,Live in Portugal,4,take_someone_somewhere,1663.0,car,07:05:00,07:12:00,-33994.4496909287,160961.15541381508,home,1663.0,car,07:17:00,07:22:00,-33902.98162885118,162766.15626757478,eat_out,1663.0,car,13:30:00,13:38:00,-33832.42761879343,161063.55133322228,home,1663.0,car,14:46:00,14:51:00,-33902.98162885118,162766.15626757478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1441,131203027,Male,20-24,No education,Reformed,Portuguese,Live in Portugal,3,home,22222.0,pt,13:45:11,14:53:41,-38372.30222086663,164819.84841808406,leasure_sport_or_culural,22222.0,pt,16:00:00,16:57:00,-32155.740425055377,186079.40065846208,visit_friend_family,13169.57,pt,22:30:00,23:50:00,-27249.82451461073,164114.5849242374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1442,010916002,Female,45-49,Highschool,Reformed,Portuguese,Live abroad,2,doctor,6176.0,car,08:15:00,08:50:00,-35314.19309155331,152363.8001048524,home,6176.0,car,10:17:00,10:52:00,-37357.053827949145,147230.47825012813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1443,010705005,Female,55-59,3 Basic,Worker 3 sec,Portuguese,Live in Portugal,2,around_the_block,6744.0,car,09:00:00,09:05:00,-41973.87098132165,154383.1012360125,home,6827.0,car,11:00:00,11:05:00,-42210.998408154344,148093.03793742406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1444,131725006,Female,65-69,1 Basic,Unemployed new,Portuguese,Live in Portugal,3,take_someone_somewhere,250.0,car,07:30:00,07:32:30,-38046.0155034354,150047.6285566483,groceries,2033.22,pt,09:00:00,09:25:00,-33905.178338830236,144991.33763106176,home,4000.0,pt,09:45:00,10:04:00,-38786.716309521194,151025.18009231036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1445,131701005,Female,70-74,Undergradute+,Inactive,Portuguese,Live in Portugal,4,take_someone_somewhere,11493.0,car,09:30:00,09:45:00,-43968.20569899014,143162.19428203162,other,20904.0,car,14:00:00,14:20:00,-41680.23740272017,131715.76276386678,other,4248.0,car,17:30:00,17:45:00,-36910.82094106996,153211.7776534138,home,925.0,car,20:00:00,20:05:00,-43703.88193797557,155368.8717345028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
